,price,rating,screen_size,brand,tv_size,tv_type,resolution,pixels,hd,is_smart,led_type,resolution_type,screen_pixels,has_wifi,has_ethernet,num_speakers,speaker_output,processor_core,processor_ram,processor_inbuilt_storage,is_ultra_slim,viewing_angle,num_hdmi_ports,num_usb_ports
444,26999,65,55.0,huidi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1,8,,,3.0,2.0
445,99999,75,74.41,hisense,74.41in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,36.0,4.0,,,0.0,178.0,3.0,2.0
446,74999,77,75.0,sansui,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,32,0.0,178.0,3.0,2.0
447,22990,65,43.0,nu,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,1.5,,0.0,178.0,3.0,2.0
448,3199999,94,98.0,samsung,98in, QLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,QLED,8K Resolution,7680x4320,1.0,1.0,,120.0,,,,,,4.0,3.0
449,2845999,90,97.0,lg,97in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,1.0,178.0,4.0,3.0
450,9999,48,32.0,westinghouse,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,36.0,,1,8,,,3.0,2.0
451,14999,52,40.0,westinghouse,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,36.0,,1,8,,,3.0,2.0
452,28990,56,43.0,onida,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,,300.0,,1.5,8,,,3.0,2.0
453,30999,62,50.0,onida,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,,,,,3.0,2.0
454,12999,48,32.0,onida,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1.5,8,,,2.0,2.0
455,89999,70,75.0,onida,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,,,,,3.0,2.0
456,8150,40,32.0,panwood,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,,,2.0,2.0
457,6887,41,24.0,panwood,24in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,10.0,,,,0.0,178.0,2.0,2.0
458,16990,52,32.0,impex,32in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,12.0,4.0,1.5,8,,,3.0,2.0
459,7077,32,32.0,panwood,32in, LED TV,1366x768pixels,missing,HD,0,LED,missing,1366x768,0.0,1.0,2,20.0,,,,,,2.0,2.0
460,569990,72,85.0,sony,85in, Mini LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
461,23999,65,50.0,huidi,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1,8,,,3.0,2.0
462,59990,74,65.0,haier,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,32,,,4.0,2.0
463,26999,69,50.0,westinghouse,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,48.0,,2,8,0.0,178.0,3.0,2.0
464,28999,66,50.0,vw,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,1.5,8,,,3.0,2.0
465,337240,74,85.0,sony,85in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,,,4.0,2.0
466,10990,44,32.0,t-series,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,,,3.0,2.0
467,49999,67,50.0,hisense,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
468,74999,71,75.0,hisense,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
469,42999,65,43.0,hisense,43in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
470,74999,66,65.0,toshiba,65in, Mini LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,50.0,,,,,,3.0,2.0
471,64990,64,65.0,croma,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,2.0,2.0
472,36999,71,50.0,hisense,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,2,16,,,3.0,2.0
473,510999,82,83.0,samsung,83in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,4.0,2.0
474,18490,43,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,,,2.0,1.0
475,8899,44,32.0,cenit,32in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,,,,2.0,2.0
476,32999,72,55.0,kodak,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,16,0.0,178.0,3.0,2.0
477,36999,62,65.0,coocaa,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,,,,,,,,2.0,2.0
478,45499,63,75.0,coocaa,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,,,,,,,,2.0,2.0
479,22799,60,50.0,coocaa,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,,,,,,,,2.0,2.0
480,1999999,86,98.0,sony,98in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,4,40.0,,,32,1.0,178.0,4.0,2.0
481,357399,66,100.0,hisense,100in, Laser TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,1.0,,2.0,2.0
482,39990,66,55.0,croma,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,,,,3.0,2.0
483,11999,41,32.0,infinix,32in, QLED TV,1366x768pixels,missing,HD,1,QLED,missing,1366x768,1.0,1.0,2,20.0,,,,,,2.0,1.0
484,44999,65,55.0,lloyd,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
485,29999,62,42.91,lloyd,42.91in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
486,54999,62,55.0,toshiba,55in, Mini LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,50.0,,,,,,3.0,2.0
487,115999,76,75.0,hisense,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,,,,,,,3.0,2.0
488,59999,69,50.0,hisense,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,,,,,,,3.0,2.0
489,43999,72,55.0,hisense,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,2,16,,,3.0,2.0
490,105990,75,65.0,haier,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,4.0,2.0
491,55990,68,55.0,haier,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
492,65990,70,54.72,haier,54.72in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,4.0,2.0
493,179999,78,86.0,sansui,86in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,0.0,178.0,3.0,2.0
494,14499,51,43.0,vw,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,,,0.0,178.0,3.0,2.0
495,259990,82,65.0,lg,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
496,127990,79,75.0,lg,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,1.0,178.0,3.0,2.0
497,189990,80,55.0,lg,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
498,100990,79,70.0,lg,70in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,1.0,178.0,3.0,2.0
499,23990,55,43.0,croma,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,1.5,8,0.0,178.0,2.0,2.0
500,459990,82,77.0,samsung,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,4.0,2.0
501,94999,79,75.0,acer,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,40.0,,2,16,0.0,178.0,3.0,2.0
502,446599,62,100.0,hisense,100in, Laser TV TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,0.0,,40.0,,,,,,3.0,
503,499999,73,120.0,hisense,120in, Laser TV TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,3.0,2.0
504,49499,74,50.0,limeberry,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,10.0,,2,16,1.0,178.0,3.0,2.0
505,999990,86,98.0,samsung,98in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,1.0,178.0,4.0,2.0
506,46990,72,55.12,impex,55.12in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,0.0,2,12.0,,1.5,8,0.0,178.0,3.0,2.0
507,16999,55,40.0,kodak,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,30.0,,1,8,0.0,178.0,3.0,2.0
508,19499,57,43.0,kodak,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,30.0,,1,8,0.0,178.0,3.0,2.0
509,16999,59,42.0,kodak,42in, LED TV,Full HD, 1080x1920pixels,Full HD,1,LED,missing,1080x1920,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
510,28999,72,50.0,kodak,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,16,0.0,178.0,3.0,2.0
511,99999,79,75.0,kodak,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,16,0.0,178.0,3.0,2.0
512,11999,46,32.0,kodak,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,30.0,,,,,,3.0,2.0
513,46999,75,65.0,kodak,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,16,0.0,178.0,3.0,2.0
514,369990,80,85.0,samsung,85in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
515,70990,71,65.0,haier,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
516,12990,50,32.0,haier,32in, LED TV,Full HD, 1920x1080pixels,HD,1,LED,missing,1920x1080,1.0,1.0,2,16.0,,,,0.0,178.0,3.0,2.0
517,44990,67,55.0,haier,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
518,23990,52,42.91,haier,42.91in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,16.0,,,,0.0,178.0,3.0,2.0
519,39990,64,50.0,haier,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
520,32990,64,43.0,haier,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
521,13499,49,43.0,foxsky,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,30.0,4.0,,,0.0,178.0,2.0,2.0
522,12900,46,32.0,ivee,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,0.5,,0.0,178.0,2.0,2.0
523,13700,47,32.0,ivee,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,24.0,,1,,0.0,178.0,2.0,2.0
524,25990,52,43.0,ivee,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,,,2.0,2.0
525,109999,74,75.0,limeberry,75in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,2,16,0.0,178.0,3.0,2.0
526,99990,80,75.0,tcl,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,56.0,,2,16,0.0,178.0,3.0,1.0
527,7999,47,24.0,power,24in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
528,104999,79,74.41,blaupunkt,74.41in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,4,60.0,,2,16,0.0,178.0,3.0,2.0
529,49999,74,64.57,blaupunkt,64.57in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,4,60.0,,1,8,0.0,178.0,3.0,2.0
530,29999,70,49.61,blaupunkt,49.61in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,4,60.0,,1,8,0.0,178.0,3.0,2.0
531,19499,57,43.0,blaupunkt,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,4,48.0,,1,8,0.0,178.0,3.0,2.0
532,17499,57,40.0,blaupunkt,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,4,48.0,,1,8,0.0,178.0,3.0,2.0
533,11999,52,32.0,blaupunkt,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,4,48.0,,1,8,0.0,178.0,3.0,2.0
534,47999,69,65.0,acer,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,30.0,4.0,,16,,,3.0,2.0
535,30999,69,50.0,acer,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,36.0,4.0,,16,0.0,178.0,3.0,2.0
536,92999,81,65.0,acer,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,60.0,4.0,2,16,1.0,178.0,3.0,2.0
537,95999,82,65.0,acer,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,60.0,4.0,2,16,1.0,178.0,3.0,2.0
538,503490,85,77.0,sony,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
539,22999,65,43.0,thomson,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,0.0,178.0,3.0,2.0
540,27999,65,50.0,thomson,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,0.0,178.0,3.0,2.0
541,17999,51,40.0,thomson,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,30.0,,,,0.0,178.0,3.0,2.0
542,11999,47,32.0,thomson,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,30.0,,,,0.0,178.0,3.0,2.0
543,18999,52,42.0,thomson,42in, LED TV,Full HD, 1080x1920pixels,Full HD,1,LED,missing,1080x1920,1.0,1.0,2,30.0,,,,0.0,178.0,3.0,2.0
544,12990,50,32.0,croma,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,2.0,2.0
545,188399,83,65.0,lg,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,1.0,178.0,4.0,2.0
546,130999,81,55.0,lg,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,1.0,178.0,4.0,2.0
547,159990,76,65.0,lg,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
548,925999,93,88.0,lg,88in, OLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,missing,8K Resolution,7680x4320,1.0,1.0,,60.0,,,,,,4.0,3.0
549,725999,92,77.0,lg,77in, OLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,missing,8K Resolution,7680x4320,1.0,1.0,,60.0,,,,,,4.0,3.0
550,11790,52,32.0,sansui,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,3.0,2.0
551,315999,71,85.0,toshiba,85in, Mini-LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,95.0,,,,,,4.0,2.0
552,10999,47,32.0,aiwa,32in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,16.0,,,,0.0,178.0,3.0,1.0
553,146499,77,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,30.0,,3,32,1.0,,2.0,2.0
554,172900,80,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,1.0,178.0,4.0,2.0
555,58299,76,55.0,limeberry,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,10.0,4.0,2,16,0.0,178.0,3.0,2.0
556,26999,67,43.0,toshiba,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,,,0.0,178.0,3.0,2.0
557,66990,69,55.0,samsung,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
558,21999,54,43.0,toshiba,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,,,0.0,178.0,2.0,2.0
559,37999,70,55.0,toshiba,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,,,0.0,178.0,3.0,2.0
560,33999,69,50.0,toshiba,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,,,0.0,178.0,3.0,2.0
561,299498,90,85.0,vu,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,136.0,,3,16,1.0,178.0,4.0,3.0
562,57399,53,65.0,tcl,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,,,
563,180099,61,85.0,tcl,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,,,
564,82000,54,55.0,telly,55in,missing,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,0.0,,,,,,,,3.0,2.0
565,35000,65,58.0,tcl,58in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
566,21000,49,43.0,tcl,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,19.0,,,,0.0,178.0,2.0,1.0
567,23000,63,43.0,tcl,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
568,115000,74,85.0,tcl,85in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,30.0,,,,0.0,178.0,3.0,1.0
569,45000,66,65.0,tcl,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
570,29000,63,50.0,tcl,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
571,62000,69,75.0,tcl,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,30.0,,,,0.0,178.0,3.0,1.0
572,16500,47,32.0,tcl,32in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,16.0,,,,0.0,178.0,2.0,1.0
573,19000,49,40.0,tcl,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,19.0,,,,0.0,178.0,2.0,1.0
574,820000,72,98.0,tcl,98in, Mini LED QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,4.0,1.0
575,230000,68,85.0,tcl,85in, Mini LED QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,4.0,1.0
576,115000,73,75.0,tcl,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,,,4.0,1.0
577,180000,75,85.0,tcl,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,,,4.0,1.0
578,65000,72,65.0,tcl,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,2,16,,,3.0,1.0
579,106000,76,75.0,tcl,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,2,16,,,3.0,1.0
580,165000,77,85.0,tcl,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,2,16,,,3.0,1.0
581,49999,70,55.0,tcl,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,2,16,,,3.0,1.0
582,7649,31,32.0,marq,32in, LED TV,missing,1366x768pixels,HD,0,LED,missing,1366x768,,,2,24.0,,,,0.0,178.0,2.0,2.0
583,223599,77,55.0,panasonic,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,0.0,,150.0,,,,,,4.0,3.0
584,314199,79,65.0,panasonic,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,0.0,,160.0,,,,,,4.0,3.0
585,16499,63,43.0,huidi,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
586,45999,72,65.0,sens,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,32,0.0,178.0,3.0,2.0
587,174990,77,75.0,panasonic,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,1.0,178.0,3.0,2.0
588,265990,80,55.0,panasonic,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,1.0,178.0,3.0,2.0
589,219990,76,55.0,panasonic,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,1.0,178.0,3.0,2.0
590,319900,82,65.0,panasonic,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,1.0,178.0,4.0,2.0
